SeqID,Plate,StationCode2,masterid,Date,StaDate,DateReplicate,MostRecent,rand,psa6c,RefStatus,calval,AFDM_Algae..Particulate,Chlorophyll.a..Particulate,Dissolved.Organic.Carbon..Dissolved,SpecificConductivity..Total,Latitude,Longitude,SiteDate,sampledate,old_RefStatus_jeff,ag_1k_01,ag_1k_06,ag_1k_11,ag_1k_16,ag_5k_01,ag_5k_06,ag_5k_11,ag_5k_16,ag_ws_01,ag_ws_06,ag_ws_11,ag_ws_16,agur_1k_01,agur_1k_06,agur_1k_11,agur_1k_16,agur_5k_01,agur_5k_06,agur_5k_11,agur_5k_16,agur_ws_01,agur_ws_06,agur_ws_11,agur_ws_16,area_sqkm,atmca,atmmg,atmso4,bdh_ave,cao_mean,cnl_pi_pct,code_21_1k_01,code_21_1k_06,code_21_1k_11,code_21_1k_16,code_21_5k_01,code_21_5k_06,code_21_5k_11,code_21_5k_16,code_21_ws_01,code_21_ws_06,code_21_ws_11,code_21_ws_16,condqr01,condqr10,condqr50,condqr90,condqr99,elev_range,evi_maxave,grvl_dens,grvl_mines,kfct_ave,lprem_mean,lst32ave,max_elev,maxwd_ws,meanp_ws,mgo_mean,mine_dens,mines,minp_ws,n_mean,nrst_dam,p_mean,paved_int_1k,paved_int_5k,paved_int_ws,ppt_00_09,prmh_ave,roaddens_1k,roaddens_5k,roaddens_ws,s_mean,site_elev,sumave_p,temp_00_09,tmax_ws,ucs_mean,urban_1k_01,urban_1k_06,urban_1k_11,urban_1k_16,urban_5k_01,urban_5k_06,urban_5k_11,urban_5k_16,urban_ws_01,urban_ws_06,urban_ws_11,urban_ws_16,xermtn,xwd_ws,W1_HALL_SWAMP,psa8,total_n_mgl,total_n_mgl_mdl,total_n_mgl_rl,total_p_mgl,total_p_mgl_mdl,total_p_mgl_rl
rbcL.801M16740.230518.MALG1.S1,4,801M16740,801M16740,5/18/23,801M16740_5/18/23,2,N,0.587730466,SC,Stressed,,NA,NA,NA,NA,34.05984,-117.25809,801M16740_2023-05-18,5/18/23,Stressed,0,0,0,0,1.457725948,1.25728863,1.25728863,1.239067055,2.058867124,2.057441908,2.073404328,2.074259458,70.93023256,71.31782946,73.0620155,74.80620155,37.071793,37.94642857,39.17638484,39.62281341,12.81611292,14.46936356,15.47357079,15.84469706,315.7245655,0.07092159,0.030562326,0.410095628,1.645405218,2.352258916,0,28.10077519,27.71317829,25.96899225,24.2248062,11.21537901,10.75983965,10.18586006,9.876093294,10.12587508,11.37094384,11.36324767,11.41911614,52.8514,163,336,574,979.4,2358,3490.427202,0,0,0.235662837,0.572962863,85.1875,2688,7.41002045,506.5710306,1.159720333,0,0,4.765333333,0.475759083,9999,0.124366562,2,17,364,27859.09961,5.558766501,10.49459751,5.881115662,3.332439108,0.0819035,330,1357.670574,2682.199951,335.3306667,55.866108,70.93023256,71.31782946,73.0620155,74.80620155,35.61406706,36.68913994,37.91909621,38.38374636,10.7572458,12.41192165,13.40016647,13.7704376,0,42.49079755,4.02,SC,NA,NA,NA,2.7,0.1,0.25
rbcL.801S18169.230518.MALG1.S1,4,801S18169,SMC18169,5/18/23,801S18169_5/18/23,1,Y,0.464499607,SC,Stressed,,NA,NA,NA,NA,33.89175,-117.57191,SMC18169_2023-05-18,5/18/23,Stressed,0,0,0,0,1.212652158,1.208041313,1.208041313,1.208041313,8.257278193,7.998533899,7.893982949,8.002009569,85.48387097,89.19354839,93.87096774,94.67741935,80.36241239,84.88104021,85.82165253,86.09830321,19.33392127,20.70912788,21.64222229,22.24800693,2563.534569,0.071138825,0.030787113,0.408533143,1.615525018,3.469508319,11.41647306,8.387096774,5.64516129,4.677419355,4.032258065,13.90169679,10.88620435,10.30984876,10.09313906,9.309423067,9.671489539,9.609594533,9.550543258,66.4943,200,407.8,574,1159,3120,3246.699139,0,0,0.247610603,-0.914261484,84.25452474,3299,6.171175727,396.1480342,1.782871381,0,0,1.779359431,0.288369252,12.195716,0.140889325,5,42,2152,26649.90039,6.469510998,9.448657052,11.38286602,3.386493828,0.062393277,179,1372.191338,2645.800049,343.1329667,88.41535335,85.48387097,89.19354839,93.87096774,94.67741935,79.14976024,83.67299889,84.61361121,84.8902619,11.07664308,12.71059398,13.74823935,14.24599736,0,33.98154235,3.53,SC,NA,NA,NA,NA,NA,NA
rbcL.801S31343.230627.MALG1.S1,4,801S31343,SMC31343,6/27/23,801S31343_6/27/23,1,Y,0.259980291,SC,Stressed,,NA,NA,NA,NA,34.24087,-116.87125,SMC31343_2023-06-27,6/27/23,Stressed,0,0,0,0,0,0,0,0,0,0,0,0,23.73225152,23.73225152,23.73225152,24.13793103,10.91954023,10.91954023,10.91954023,11.19093231,10.59643687,10.59643687,10.59643687,10.85979861,11.6190046,0.0820587,0.0300862,0.423256508,1.608079319,12.11574922,0,62.77890467,62.77890467,62.77890467,62.37322515,21.11270754,21.11270754,21.11270754,20.98499361,20.4879938,20.4879938,20.4879938,20.36405887,17,95.9,300,515,886,614,3100.785961,0,0,0.158166561,-0.104521534,152.0277778,2707,7.263157895,693.5172414,2.636800319,0,0,3.642857143,0.297198595,9999,0.123862104,1,20,20,43126.69922,12.12808339,12.04083324,3.422220388,3.321358443,0.075172276,2093,4085.453345,1745.199951,242.9285714,89.20352108,23.73225152,23.73225152,23.73225152,24.13793103,10.91954023,10.91954023,10.91954023,11.19093231,10.59643687,10.59643687,10.59643687,10.85979861,0,50.18421053,3.61,SC,NA,NA,NA,0.05,0.02,0.05
rbcL.801WE1043.230626.MALG1.S1,4,801WE1043,801WE1043,6/26/23,801WE1043_6/26/23,1,Y,0.990620678,SC,Reference,val,NA,NA,NA,NA,34.17289,-117.18064,801WE1043_2023-06-26,6/26/23,Reference,0,0,0,0,0,0,0,0,0,0,0,0,2.347983143,2.347983143,2.347983143,2.347983143,0.794077029,0.794077029,0.794077029,0.794077029,1.089504297,1.089504297,1.091674625,1.093844952,41.46728869,0.061270506,0.03118237,0.395412264,1.587713852,3.836999324,0,1.625526791,1.625526791,1.625526791,1.625526791,3.686512199,3.686512199,3.686512199,3.686512199,3.839308968,3.839308968,3.839308968,3.837138641,33.98,163,292,443,574,1306,3600.107805,0,0,0.174384858,-1.64199789,99.58267717,1962,6.78125,808.7096774,1.722003763,0,0,3.936170213,0.012372316,9999,0.164808407,3,8,8,43635.39844,8.424176213,1.963762985,0.992114308,0.920455739,0.030273658,656,1327.249991,2325.199951,304.3404255,146.4654425,2.347983143,2.347983143,2.347983143,2.347983143,0.794077029,0.794077029,0.794077029,0.794077029,1.089504297,1.089504297,1.091674625,1.093844952,0,40.625,0.72,SC,NA,NA,NA,0.01,0.02,0.05
rbcL.901BELOLV.220414.MALG1.S1,4,901BELOLV,901BELOLV,4/14/22,901BELOLV_4/14/22,1,N,0.23760075,SC,Reference,,NA,NA,NA,NA,33.6406,-117.5531,901BELOLV_2022-04-14,4/14/22,Reference,0,0,0,0,0,0,0,0,0,0,0,0,1.042873696,1.042873696,1.042873696,1.100811124,0.309047362,0.309047362,0.309047362,0.316773546,0.203956761,0.203956761,0.203956761,0.20905568,17.63528393,0.05839342,0.031429723,0.390303948,1.561009184,5.156739592,0,4.113557358,4.113557358,4.113557358,4.05561993,1.043034845,1.043034845,1.043034845,1.035308661,0.928003263,0.928003263,0.928003263,0.922904344,176.947,291.8,407.8,600,1171,1043,3585.897615,0,0,0.296869691,-1.31115526,59.81132075,1369,6.263157895,554.6097561,3.111896573,0,0,0.304347826,0.061939483,9999,0.122247317,0,0,0,34399,3.671135039,0.866056804,0.211116885,0.198831077,0.084611278,326,905.9388767,2473.300049,316.8695652,117.364785,1.042873696,1.042873696,1.042873696,1.100811124,0.309047362,0.309047362,0.309047362,0.316773546,0.203956761,0.203956761,0.203956761,0.20905568,0,37.07017544,0.07,SC,NA,NA,NA,0.01,0.02,0.05
rbcL.901NP9MRC.170327.MALG1.S1,4,901NP9MRC,901NP9MRC,3/27/17,901NP9MRC_3/27/17,1,Y,0.540431634,SC,Reference,cal,NA,NA,NA,NA,33.62609,-117.38953,901NP9MRC_2017-03-27,3/27/17,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.294995899,0.061960888,0.03123026,0.395430424,1.592000008,4.622599125,0,3.966437834,3.966437834,3.966437834,3.966437834,3.479452055,3.479452055,3.479452055,3.479452055,3.479452055,3.479452055,3.479452055,3.479452055,75,219,441,574,918.5,260,3255.892857,0,0,0.237000003,-3.419075012,72,1089,6,510.75,2.094338894,0,0,0.5,0.00462,9999,0.162071005,0,0,0,37880.10156,5.15899992,1.266143044,0.652114348,0.652114348,0.021585001,829,817,2570,337,140.6431732,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2,0,SC,0.55,0.4,0.4,0.0115,0.023,0.05
rbcL.902M18865.160505.MALG1.S1,4,902M18865,902M18865,5/5/16,902M18865_5/5/16,1,Y,0.764915325,SC,Intermediate,,NA,NA,NA,NA,33.46728,-117.23022,902M18865_2016-05-05,5/5/16,Intermediate,14.62450593,14.62450593,14.62450593,14.62450593,10.76811893,10.47904192,10.41709684,10.34482759,10.76811893,10.47904192,10.41709684,10.34482759,14.7826087,14.7826087,14.7826087,14.7826087,11.87280611,11.58372909,11.52178402,11.4804873,11.87280611,11.58372909,11.52178402,11.4804873,8.717401987,0.070025176,0.03088839,0.405811757,1.567732761,4.493681391,0,6.166007905,6.166007905,6.166007905,6.166007905,7.454057402,7.454057402,7.454057402,7.61924427,7.454057402,7.454057402,7.454057402,7.61924427,32,291.8,441,600,1159.12,271,3980.485016,0,0,0.291054541,-1.784559596,60.85714286,562,5.962962963,486.35,2.74311661,0,0,0,0.052572589,9999,0.126255466,4,19,19,29837.19922,4.060222122,1.902048239,2.80905411,2.80905411,0.024934082,291,657.0733154,2505.800049,324.7,123.1406669,0.158102767,0.158102767,0.158102767,0.158102767,1.104687177,1.104687177,1.104687177,1.135659715,1.104687177,1.104687177,1.104687177,1.135659715,0,31.92592593,2.65,SC,5.2,0.06,0.2,NA,NA,NA
rbcL.902SCSCRx.220603.MALG1.S1,4,902SCSCRx,902SCSCRx,6/3/22,902SCSCRx_6/3/22,1,Y,0.250762153,SC,Intermediate,,NA,NA,NA,NA,33.42425,-117.24811,902SCSCRx_2022-06-03,6/3/22,Intermediate,0,0,0,0,18.69456228,18.68492094,18.68492094,18.68492094,15.51754634,14.98337343,14.95684166,14.9179284,0.866425993,0.866425993,0.866425993,0.866425993,19.09467798,19.08503664,19.08503664,19.08503664,17.38538277,17.18020376,17.16959106,17.21911702,50.88241245,0.069517201,0.030913322,0.405075631,1.577978126,4.589474987,0,7.075812274,7.075812274,7.075812274,7.075812274,6.425954493,6.425954493,6.425954493,6.425954493,6.947785482,7.791495684,7.780882977,7.830408943,32,286.35,441,600,1171,492,4088.632499,0,0,0.271189911,-2.287971707,57.82165605,619,5.923076923,476.5087719,2.571104394,0,0,0,0.036187939,9999,0.139223432,1,17,70,30479.40039,4.46382782,4.319151256,2.405472422,2.579962122,0.024209423,127,617.2245184,2436.100098,321.4590164,129.977019,0.866425993,0.866425993,0.866425993,0.866425993,0.400115696,0.400115696,0.400115696,0.400115696,1.867836423,2.196830338,2.212749399,2.301188623,0,31.67307692,0.41,SC,NA,NA,NA,0.02,0.02,0.05
rbcL.902SCSCRx.230712.QUAL1.S1,4,902SCSCRx,902SCSCRx,7/12/23,902SCSCRx_7/12/23,1,N,0.475945662,SC,Intermediate,,NA,NA,NA,NA,33.42425,-117.24811,902SCSCRx_2023-07-12,7/12/23,Intermediate,0,0,0,0,18.69456228,18.68492094,18.68492094,18.68492094,15.51754634,14.98337343,14.95684166,14.9179284,0.866425993,0.866425993,0.866425993,0.866425993,19.09467798,19.08503664,19.08503664,19.08503664,17.38538277,17.18020376,17.16959106,17.21911702,50.88241245,0.069517201,0.030913322,0.405075631,1.577978126,4.589474987,0,7.075812274,7.075812274,7.075812274,7.075812274,6.425954493,6.425954493,6.425954493,6.425954493,6.947785482,7.791495684,7.780882977,7.830408943,32,286.35,441,600,1171,492,4088.632499,0,0,0.271189911,-2.287971707,57.82165605,619,5.923076923,476.5087719,2.571104394,0,0,0,0.036187939,9999,0.139223432,1,17,70,30479.40039,4.46382782,4.319151256,2.405472422,2.579962122,0.024209423,127,617.2245184,2436.100098,321.4590164,129.977019,0.866425993,0.866425993,0.866425993,0.866425993,0.400115696,0.400115696,0.400115696,0.400115696,1.867836423,2.196830338,2.212749399,2.301188623,0,31.67307692,0.41,SC,NA,NA,NA,0.08,0.02,0.05
rbcL.903ACPCT1.210519.MALG1.S1,4,903ACPCT1,903ACPCT1,5/19/21,903ACPCT1_5/19/21,1,N,0.58370269,SC,Reference,,NA,NA,NA,NA,33.29595,-116.63863,903ACPCT1_2021-05-19,5/19/21,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068342023,0.068342023,0.068342023,0.068342023,46.08324941,0.095931752,0.030691505,0.434523215,1.553663933,4.230562874,0,0,0,0,0,0.15489867,0.15489867,0.15489867,0.15489867,1.964344991,1.964344991,1.964344991,1.964344991,58.94,163.5,343.15,574,602.369,1052,2923.838532,0,0,0.198543247,-2.704518739,105.8098592,1973,6.15,554.5588235,2.134680052,0,0,3.296296296,0.005449746,9999,0.154375007,0,0,5,43934.10156,8.123189459,0,0.042726388,0.494899919,0.026066385,921,3184.0877,2354.699951,300.1851852,144.9046831,0,0,0,0,0,0,0,0,0.068342023,0.068342023,0.068342023,0.068342023,0,38.00714286,0.14,SC,NA,NA,NA,0.04,0.02,0.05
rbcL.903ACPCT1.220427.MALG1.S1,4,903ACPCT1,903ACPCT1,4/27/22,903ACPCT1_4/27/22,1,N,0.365403639,SC,Reference,,NA,NA,NA,NA,33.29595,-116.63863,903ACPCT1_2022-04-27,4/27/22,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068342023,0.068342023,0.068342023,0.068342023,46.08324941,0.095931752,0.030691505,0.434523215,1.553663933,4.230562874,0,0,0,0,0,0.15489867,0.15489867,0.15489867,0.15489867,1.964344991,1.964344991,1.964344991,1.964344991,58.94,163.5,343.15,574,602.369,1052,2923.838532,0,0,0.198543247,-2.704518739,105.8098592,1973,6.15,554.5588235,2.134680052,0,0,3.296296296,0.005449746,9999,0.154375007,0,0,5,43934.10156,8.123189459,0,0.042726388,0.494899919,0.026066385,921,3184.0877,2354.699951,300.1851852,144.9046831,0,0,0,0,0,0,0,0,0.068342023,0.068342023,0.068342023,0.068342023,0,38.00714286,0.14,SC,NA,NA,NA,0.01,0.02,0.05
rbcL.903ACPCT1.220427.MALG2.S1,4,903ACPCT1,903ACPCT1,4/27/22,903ACPCT1_4/27/22,2,N,0.460694878,SC,Reference,,NA,NA,NA,NA,33.29595,-116.63863,903ACPCT1_2022-04-27,4/27/22,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068342023,0.068342023,0.068342023,0.068342023,46.08324941,0.095931752,0.030691505,0.434523215,1.553663933,4.230562874,0,0,0,0,0,0.15489867,0.15489867,0.15489867,0.15489867,1.964344991,1.964344991,1.964344991,1.964344991,58.94,163.5,343.15,574,602.369,1052,2923.838532,0,0,0.198543247,-2.704518739,105.8098592,1973,6.15,554.5588235,2.134680052,0,0,3.296296296,0.005449746,9999,0.154375007,0,0,5,43934.10156,8.123189459,0,0.042726388,0.494899919,0.026066385,921,3184.0877,2354.699951,300.1851852,144.9046831,0,0,0,0,0,0,0,0,0.068342023,0.068342023,0.068342023,0.068342023,0,38.00714286,0.14,SC,NA,NA,NA,0.01,0.02,0.05
rbcL.903ACPCT1.220427.MALG3.S1,4,903ACPCT1,903ACPCT1,4/27/22,903ACPCT1_4/27/22,3,N,0.462519578,SC,Reference,,NA,NA,NA,NA,33.29595,-116.63863,903ACPCT1_2022-04-27,4/27/22,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068342023,0.068342023,0.068342023,0.068342023,46.08324941,0.095931752,0.030691505,0.434523215,1.553663933,4.230562874,0,0,0,0,0,0.15489867,0.15489867,0.15489867,0.15489867,1.964344991,1.964344991,1.964344991,1.964344991,58.94,163.5,343.15,574,602.369,1052,2923.838532,0,0,0.198543247,-2.704518739,105.8098592,1973,6.15,554.5588235,2.134680052,0,0,3.296296296,0.005449746,9999,0.154375007,0,0,5,43934.10156,8.123189459,0,0.042726388,0.494899919,0.026066385,921,3184.0877,2354.699951,300.1851852,144.9046831,0,0,0,0,0,0,0,0,0.068342023,0.068342023,0.068342023,0.068342023,0,38.00714286,0.14,SC,NA,NA,NA,0.01,0.02,0.05
rbcL.903ACPCT1.230629.QUAL1.S1,4,903ACPCT1,903ACPCT1,6/29/23,903ACPCT1_6/29/23,1,N,0.50337222,SC,Reference,,NA,NA,NA,NA,33.29595,-116.63863,903ACPCT1_2023-06-29,6/29/23,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068342023,0.068342023,0.068342023,0.068342023,46.08324941,0.095931752,0.030691505,0.434523215,1.553663933,4.230562874,0,0,0,0,0,0.15489867,0.15489867,0.15489867,0.15489867,1.964344991,1.964344991,1.964344991,1.964344991,58.94,163.5,343.15,574,602.369,1052,2923.838532,0,0,0.198543247,-2.704518739,105.8098592,1973,6.15,554.5588235,2.134680052,0,0,3.296296296,0.005449746,9999,0.154375007,0,0,5,43934.10156,8.123189459,0,0.042726388,0.494899919,0.026066385,921,3184.0877,2354.699951,300.1851852,144.9046831,0,0,0,0,0,0,0,0,0.068342023,0.068342023,0.068342023,0.068342023,0,38.00714286,0.14,SC,0.099,0.096,0.11,0.02,0.02,0.05
rbcL.903ACPCT1DUP.220427.MALG1.S1,4,903ACPCT1,903ACPCT1,4/27/22,903ACPCT1_4/27/22,4,N,0.531385724,SC,Reference,,NA,NA,NA,NA,33.29595,-116.63863,903ACPCT1_2022-04-27,4/27/22,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068342023,0.068342023,0.068342023,0.068342023,46.08324941,0.095931752,0.030691505,0.434523215,1.553663933,4.230562874,0,0,0,0,0,0.15489867,0.15489867,0.15489867,0.15489867,1.964344991,1.964344991,1.964344991,1.964344991,58.94,163.5,343.15,574,602.369,1052,2923.838532,0,0,0.198543247,-2.704518739,105.8098592,1973,6.15,554.5588235,2.134680052,0,0,3.296296296,0.005449746,9999,0.154375007,0,0,5,43934.10156,8.123189459,0,0.042726388,0.494899919,0.026066385,921,3184.0877,2354.699951,300.1851852,144.9046831,0,0,0,0,0,0,0,0,0.068342023,0.068342023,0.068342023,0.068342023,0,38.00714286,0.14,SC,NA,NA,NA,0.01,0.02,0.05
rbcL.903ACPCT1DUP.220427.MALG2.S1,4,903ACPCT1,903ACPCT1,4/27/22,903ACPCT1_4/27/22,5,N,0.673898149,SC,Reference,,NA,NA,NA,NA,33.29595,-116.63863,903ACPCT1_2022-04-27,4/27/22,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068342023,0.068342023,0.068342023,0.068342023,46.08324941,0.095931752,0.030691505,0.434523215,1.553663933,4.230562874,0,0,0,0,0,0.15489867,0.15489867,0.15489867,0.15489867,1.964344991,1.964344991,1.964344991,1.964344991,58.94,163.5,343.15,574,602.369,1052,2923.838532,0,0,0.198543247,-2.704518739,105.8098592,1973,6.15,554.5588235,2.134680052,0,0,3.296296296,0.005449746,9999,0.154375007,0,0,5,43934.10156,8.123189459,0,0.042726388,0.494899919,0.026066385,921,3184.0877,2354.699951,300.1851852,144.9046831,0,0,0,0,0,0,0,0,0.068342023,0.068342023,0.068342023,0.068342023,0,38.00714286,0.14,SC,NA,NA,NA,0.01,0.02,0.05
rbcL.903ACPCT1DUP.220427.MALG3.S1,4,903ACPCT1,903ACPCT1,4/27/22,903ACPCT1_4/27/22,6,N,0.26469135,SC,Reference,,NA,NA,NA,NA,33.29595,-116.63863,903ACPCT1_2022-04-27,4/27/22,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068342023,0.068342023,0.068342023,0.068342023,46.08324941,0.095931752,0.030691505,0.434523215,1.553663933,4.230562874,0,0,0,0,0,0.15489867,0.15489867,0.15489867,0.15489867,1.964344991,1.964344991,1.964344991,1.964344991,58.94,163.5,343.15,574,602.369,1052,2923.838532,0,0,0.198543247,-2.704518739,105.8098592,1973,6.15,554.5588235,2.134680052,0,0,3.296296296,0.005449746,9999,0.154375007,0,0,5,43934.10156,8.123189459,0,0.042726388,0.494899919,0.026066385,921,3184.0877,2354.699951,300.1851852,144.9046831,0,0,0,0,0,0,0,0,0.068342023,0.068342023,0.068342023,0.068342023,0,38.00714286,0.14,SC,NA,NA,NA,0.01,0.02,0.05
rbcL.903FCPSPx.210630.MALG1.S1,4,903FCPSPx,903FCPSPx,6/30/21,903FCPSPx_6/30/21,1,Y,0.094884829,SC,Reference,cal,NA,NA,NA,NA,33.3517,-116.91389,903FCPSPx_2021-06-30,6/30/21,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124471,0.0124471,0.0124471,0.0124471,0.0124471,0.0124471,0.0124471,0.0124471,7.234277752,0.083468581,0.030603629,0.421866463,1.491124611,3.650438015,0,1.608579088,1.608579088,1.608579088,1.608579088,4.667662435,4.667662435,4.667662435,4.667662435,4.667662435,4.667662435,4.667662435,4.667662435,36.94,115.9,219,441,602.369,364,4219.88386,0,0,0.221245397,-2.127447001,127.7727273,1731,5,685.7222222,2.217433752,0,0,4.571428571,0.016613876,9999,0.143599428,0,0,0,57021.39844,4.938937306,0.151431766,0.095991851,0.095991851,0.03252848,1367,3351.114258,2225.699951,296.4285714,133.8712295,0,0,0,0,0.0124471,0.0124471,0.0124471,0.0124471,0.0124471,0.0124471,0.0124471,0.0124471,0,37.09090909,0.14,SC,NA,NA,NA,0.05,0.02,0.05
rbcL.903NP9SLR.170419.MALG1.S1,4,903NP9SLR,903NP9SLR,4/19/17,903NP9SLR_4/19/17,1,Y,0.06726819,SC,Intermediate,,NA,NA,NA,NA,33.34992,-116.6649,903NP9SLR_2017-04-19,4/19/17,Intermediate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008559445,0.008559445,0.008559445,0.008559445,0.005456133,0.005456133,0.005456133,0.005456133,32.99243812,0.093587892,0.030604407,0.43252491,1.592777,4.438435751,0,6.995884774,6.995884774,6.995884774,6.995884774,3.526491483,3.526491483,3.526491483,3.526491483,2.989960716,2.989960716,2.989960716,2.989960716,52.9986,161,343.15,574,594.654,788,2409.438963,0,0,0.174513384,-3.083404283,110.2980769,1877,6.723809524,563.6891892,2.1132896,0.047511623,1,3.925,0.005009892,9999,0.158454032,1,19,22,44455.80078,11.42242854,1.841264251,1.000285664,0.821132805,0.023690181,1089,3109.815659,2358.800049,303.475,142.6450647,0,0,0,0,0.008559445,0.008559445,0.008559445,0.008559445,0.005456133,0.005456133,0.005456133,0.005456133,0,39.82857143,0.14,SC,0.297,0.005,0.01,0.052,0.009,0.01
rbcL.903NP9UAC.210607.MALG1.S1,4,903NP9UAC,903NP9UAC,6/7/21,903NP9UAC_6/7/21,1,N,0.387493239,SC,Reference,,NA,NA,NA,NA,33.32036,-116.62265,903NP9UAC_2021-06-07,6/7/21,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017104738,0.017104738,0.017104738,0.017104738,0.091870751,0.091870751,0.091870751,0.091870751,34.28730869,0.096104278,0.03068525,0.434731415,1.561601666,4.386906663,0,0,0,0,0,0.102628428,0.102628428,0.102628428,0.102628428,2.640627871,2.640627871,2.640627871,2.640627871,74.9157,163.77,373.4,574,600,916,2947.766458,0,0,0.19266922,-2.989483293,104.6542056,1953,6.046728972,550.8961039,2.118592026,0,0,3.073170732,0.005129621,9999,0.15738027,0,0,5,43064.89844,9.108225332,0,0.083165539,0.664993417,0.024279212,1037,3199.002973,2212.800049,298.6341463,143.2051959,0,0,0,0,0.017104738,0.017104738,0.017104738,0.017104738,0.091870751,0.091870751,0.091870751,0.091870751,0,37.38317757,0.27,SC,NA,NA,NA,0.03,0.02,0.05
rbcL.903NP9UAC.220510.MALG1.S1,4,903NP9UAC,903NP9UAC,5/10/22,903NP9UAC_5/10/22,1,N,0.966108304,SC,Reference,,NA,NA,NA,NA,33.32036,-116.62265,903NP9UAC_2022-05-10,5/10/22,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017104738,0.017104738,0.017104738,0.017104738,0.091870751,0.091870751,0.091870751,0.091870751,34.28730869,0.096104278,0.03068525,0.434731415,1.561601666,4.386906663,0,0,0,0,0,0.102628428,0.102628428,0.102628428,0.102628428,2.640627871,2.640627871,2.640627871,2.640627871,74.9157,163.77,373.4,574,600,916,2947.766458,0,0,0.19266922,-2.989483293,104.6542056,1953,6.046728972,550.8961039,2.118592026,0,0,3.073170732,0.005129621,9999,0.15738027,0,0,5,43064.89844,9.108225332,0,0.083165539,0.664993417,0.024279212,1037,3199.002973,2212.800049,298.6341463,143.2051959,0,0,0,0,0.017104738,0.017104738,0.017104738,0.017104738,0.091870751,0.091870751,0.091870751,0.091870751,0,37.38317757,0.27,SC,NA,NA,NA,0.01,0.02,0.05
rbcL.903PCPMPx.210623.MALG1.S1,4,903PCPMPx,903PCPMPx,6/23/21,903PCPMPx_6/23/21,1,Y,0.126792311,SC,Reference,cal,NA,NA,NA,NA,33.34881,-116.91339,903PCPMPx_2021-06-23,6/23/21,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041797283,0.041797283,0.041797283,0.041797283,0.041797283,0.041797283,0.041797283,0.041797283,12.91950254,0.083545177,0.030611245,0.421879463,1.491224397,3.802222967,0,0.300120048,0.300120048,0.300120048,0.300120048,4.395680947,4.395680947,4.395680947,4.395680947,4.395680947,4.395680947,4.395680947,4.395680947,36.98,111.5,219,441,574.26,393,4316.599974,0,0,0.221574681,-2.329110793,127.3421053,1731,5.195121951,696.862069,2.198214769,0,0,5.066666667,0.014675802,9999,0.146481795,0,1,1,57021.39844,4.671327071,0.570718601,0.538938631,0.538938631,0.030819858,1338,3298.251487,2225.699951,297,134.9285431,0,0,0,0,0.041797283,0.041797283,0.041797283,0.041797283,0.041797283,0.041797283,0.041797283,0.041797283,0,36.97560976,0.27,SC,NA,NA,NA,0.12,0.02,0.05
rbcL.904M21729.160614.MALG1.S1,4,904M21729,904M21729,6/14/16,904M21729_6/14/16,1,Y,0.352066746,SC,Stressed,,NA,NA,NA,NA,33.09835,-117.13358,904M21729_2016-06-14,6/14/16,Stressed,4.713313897,4.713313897,4.713313897,1.749271137,2.27929374,2.379614767,2.219101124,1.914125201,3.455072312,3.287996658,2.984519396,2.911423798,15.74344023,15.7920311,15.7920311,19.24198251,53.53130016,54.87961477,56.11155698,57.19903692,31.70391061,32.6724273,33.0679267,33.33420352,137.901634,0.081533387,0.030851957,0.417555474,1.612732293,4.835061566,27.32825793,21.23420797,21.1856171,21.1856171,22.44897959,17.72873194,17.2953451,16.91813804,16.64927769,11.57782071,11.81016029,11.70378009,11.5810839,103.928,219,407.8,574,837.716,562,3195.917441,0,0,0.245971798,-2.937902671,56.11267606,733,6.210280374,439.8945687,2.392802513,0.178358199,4,0.951807229,0.011598458,10.9148386,0.161111291,2,14,123,29593,4.042800985,4.108722069,8.803370065,6.207420638,0.025761189,171,729.6890482,2491.800049,318.8795181,142.330636,11.03012634,11.0787172,11.0787172,17.49271137,51.25200642,52.5,53.89245586,55.28491172,28.2488383,29.38443064,30.0834073,30.42277972,0,37.46028037,0,SC,5,0.06,0.2,NA,NA,NA
